"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_277",250,1,0.1825244164,1,5
"2",5,1,"conf_277",500,1,0.0019641559,1,5
"3",5,1,"conf_277",1500,1,3e-10,1,5
"4",5,1,"conf_277",2500,1,0,1,5
"5",5,1,"conf_277",5000,1,0,1,5
"6",5,1,"conf_277",7500,1,0,1,5
"7",5,1,"conf_277",250,2,0.5343602827,1,5
"8",5,1,"conf_277",500,2,0.001576845,1,5
"9",5,1,"conf_277",1500,2,4.1e-09,1,5
"10",5,1,"conf_277",2500,2,0,1,5
"11",5,1,"conf_277",5000,2,0,1,5
"12",5,1,"conf_277",7500,2,0,1,5
"13",5,1,"conf_277",250,3,0.5194125714,1,5
"14",5,1,"conf_277",500,3,0.0056857733,1,5
"15",5,1,"conf_277",1500,3,2.6e-09,1,5
"16",5,1,"conf_277",2500,3,0,1,5
"17",5,1,"conf_277",5000,3,0,1,5
"18",5,1,"conf_277",7500,3,0,1,5
"19",5,1,"conf_277",250,4,0.5089325841,1,5
"20",5,1,"conf_277",500,4,0.0116083405,1,5
"21",5,1,"conf_277",1500,4,8.81e-08,1,5
"22",5,1,"conf_277",2500,4,0,1,5
"23",5,1,"conf_277",5000,4,0,1,5
"24",5,1,"conf_277",7500,4,0,1,5
"25",5,1,"conf_277",250,5,0.3681283141,1,5
"26",5,1,"conf_277",500,5,0.0273872355,1,5
"27",5,1,"conf_277",1500,5,9e-10,1,5
"28",5,1,"conf_277",2500,5,0,1,5
"29",5,1,"conf_277",5000,5,0,1,5
"30",5,1,"conf_277",7500,5,0,1,5
"31",5,1,"conf_277",250,6,0.2113510005,1,5
"32",5,1,"conf_277",500,6,0.0010069626,1,5
"33",5,1,"conf_277",1500,6,5e-10,1,5
"34",5,1,"conf_277",2500,6,0,1,5
"35",5,1,"conf_277",5000,6,0,1,5
"36",5,1,"conf_277",7500,6,0,1,5
"37",5,1,"conf_277",250,7,0.3828434756,1,5
"38",5,1,"conf_277",500,7,0.0047016301,1,5
"39",5,1,"conf_277",1500,7,5.2e-09,1,5
"40",5,1,"conf_277",2500,7,0,1,5
"41",5,1,"conf_277",5000,7,0,1,5
"42",5,1,"conf_277",7500,7,0,1,5
"43",5,1,"conf_277",250,8,0.3782336753,1,5
"44",5,1,"conf_277",500,8,0.0005335196,1,5
"45",5,1,"conf_277",1500,8,2e-10,1,5
"46",5,1,"conf_277",2500,8,0,1,5
"47",5,1,"conf_277",5000,8,0,1,5
"48",5,1,"conf_277",7500,8,0,1,5
"49",5,1,"conf_277",250,9,0.1645107632,1,5
"50",5,1,"conf_277",500,9,0.0033692145,1,5
"51",5,1,"conf_277",1500,9,1.7e-09,1,5
"52",5,1,"conf_277",2500,9,0,1,5
"53",5,1,"conf_277",5000,9,0,1,5
"54",5,1,"conf_277",7500,9,0,1,5
"55",5,1,"conf_277",250,10,0.1469735437,1,5
"56",5,1,"conf_277",500,10,0.0015984496,1,5
"57",5,1,"conf_277",1500,10,7e-10,1,5
"58",5,1,"conf_277",2500,10,0,1,5
"59",5,1,"conf_277",5000,10,0,1,5
"60",5,1,"conf_277",7500,10,0,1,5
"61",5,1,"conf_277",250,11,0.1602361831,1,5
"62",5,1,"conf_277",500,11,0.0044952014,1,5
"63",5,1,"conf_277",1500,11,1.2e-09,1,5
"64",5,1,"conf_277",2500,11,0,1,5
"65",5,1,"conf_277",5000,11,0,1,5
"66",5,1,"conf_277",7500,11,0,1,5
"67",5,1,"conf_277",250,12,0.884638658,1,5
"68",5,1,"conf_277",500,12,0.0029854286,1,5
