"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_129",250,1,1.1433604069,1,5
"2",5,1,"conf_129",500,1,0.0347184957,1,5
"3",5,1,"conf_129",1500,1,3.5e-09,1,5
"4",5,1,"conf_129",2500,1,0,1,5
"5",5,1,"conf_129",5000,1,0,1,5
"6",5,1,"conf_129",7500,1,0,1,5
"7",5,1,"conf_129",250,2,0.5173493468,1,5
"8",5,1,"conf_129",500,2,0.0161638324,1,5
"9",5,1,"conf_129",1500,2,1.22e-08,1,5
"10",5,1,"conf_129",2500,2,0,1,5
"11",5,1,"conf_129",5000,2,0,1,5
"12",5,1,"conf_129",7500,2,0,1,5
"13",5,1,"conf_129",250,3,0.3578590154,1,5
"14",5,1,"conf_129",500,3,0.0093333324,1,5
"15",5,1,"conf_129",1500,3,2e-10,1,5
"16",5,1,"conf_129",2500,3,0,1,5
"17",5,1,"conf_129",5000,3,0,1,5
"18",5,1,"conf_129",7500,3,0,1,5
"19",5,1,"conf_129",250,4,1.2968609588,1,5
"20",5,1,"conf_129",500,4,0.008403289,1,5
"21",5,1,"conf_129",1500,4,2.5e-09,1,5
"22",5,1,"conf_129",2500,4,0,1,5
"23",5,1,"conf_129",5000,4,0,1,5
"24",5,1,"conf_129",7500,4,0,1,5
"25",5,1,"conf_129",250,5,1.1035008311,1,5
"26",5,1,"conf_129",500,5,0.014194576,1,5
"27",5,1,"conf_129",1500,5,3.4e-09,1,5
"28",5,1,"conf_129",2500,5,0,1,5
"29",5,1,"conf_129",5000,5,0,1,5
"30",5,1,"conf_129",7500,5,0,1,5
"31",5,1,"conf_129",250,6,0.0606599573,1,5
"32",5,1,"conf_129",500,6,0.0042579329,1,5
"33",5,1,"conf_129",1500,6,4e-10,1,5
"34",5,1,"conf_129",2500,6,0,1,5
"35",5,1,"conf_129",5000,6,0,1,5
"36",5,1,"conf_129",7500,6,0,1,5
"37",5,1,"conf_129",250,7,0.3554863343,1,5
"38",5,1,"conf_129",500,7,0.0268637591,1,5
"39",5,1,"conf_129",1500,7,7.2e-09,1,5
"40",5,1,"conf_129",2500,7,0,1,5
"41",5,1,"conf_129",5000,7,0,1,5
"42",5,1,"conf_129",7500,7,0,1,5
"43",5,1,"conf_129",250,8,0.1732374152,1,5
"44",5,1,"conf_129",500,8,0.0237170019,1,5
"45",5,1,"conf_129",1500,8,5e-10,1,5
"46",5,1,"conf_129",2500,8,0,1,5
"47",5,1,"conf_129",5000,8,0,1,5
"48",5,1,"conf_129",7500,8,0,1,5
"49",5,1,"conf_129",250,9,2.760899672,1,5
"50",5,1,"conf_129",500,9,0.0197424764,1,5
"51",5,1,"conf_129",1500,9,2.8e-09,1,5
"52",5,1,"conf_129",2500,9,0,1,5
"53",5,1,"conf_129",5000,9,0,1,5
"54",5,1,"conf_129",7500,9,0,1,5
"55",5,1,"conf_129",250,10,0.8106072624,1,5
"56",5,1,"conf_129",500,10,0.0023481991,1,5
"57",5,1,"conf_129",1500,10,2e-09,1,5
"58",5,1,"conf_129",2500,10,0,1,5
"59",5,1,"conf_129",5000,10,0,1,5
"60",5,1,"conf_129",7500,10,0,1,5
"61",5,1,"conf_129",250,11,0.3182442178,1,5
"62",5,1,"conf_129",500,11,0.0246434414,1,5
"63",5,1,"conf_129",1500,11,1e-10,1,5
"64",5,1,"conf_129",2500,11,0,1,5
"65",5,1,"conf_129",5000,11,0,1,5
"66",5,1,"conf_129",7500,11,0,1,5
"67",5,1,"conf_129",250,12,0.5550493278,1,5
"68",5,1,"conf_129",500,12,0.0098998631,1,5
"69",5,1,"conf_129",1500,12,8.7e-09,1,5
"70",5,1,"conf_129",2500,12,0,1,5
"71",5,1,"conf_129",5000,12,0,1,5
"72",5,1,"conf_129",7500,12,0,1,5
"73",5,1,"conf_129",250,13,0.0862889599,1,5
"74",5,1,"conf_129",500,13,0.00375268,1,5
"75",5,1,"conf_129",1500,13,8.4e-09,1,5
"76",5,1,"conf_129",2500,13,0,1,5
"77",5,1,"conf_129",5000,13,0,1,5
"78",5,1,"conf_129",7500,13,0,1,5
"79",5,1,"conf_129",250,14,0.6720911518,1,5
"80",5,1,"conf_129",500,14,0.004319046,1,5
"81",5,1,"conf_129",1500,14,4e-10,1,5
"82",5,1,"conf_129",2500,14,0,1,5
"83",5,1,"conf_129",5000,14,0,1,5
"84",5,1,"conf_129",7500,14,0,1,5
"85",5,1,"conf_129",250,15,0.1037353362,1,5
"86",5,1,"conf_129",500,15,0.005194078,1,5
"87",5,1,"conf_129",1500,15,2e-10,1,5
"88",5,1,"conf_129",2500,15,0,1,5
"89",5,1,"conf_129",5000,15,0,1,5
"90",5,1,"conf_129",7500,15,0,1,5
