"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_27",250,1,0.0789439864,1,5
"2",5,1,"conf_27",500,1,0.0042389411,1,5
"3",5,1,"conf_27",1500,1,2e-09,1,5
"4",5,1,"conf_27",2500,1,0,1,5
"5",5,1,"conf_27",5000,1,0,1,5
"6",5,1,"conf_27",7500,1,0,1,5
"7",5,1,"conf_27",250,2,0.2112801455,1,5
"8",5,1,"conf_27",500,2,0.0039401124,1,5
"9",5,1,"conf_27",1500,2,1.4e-09,1,5
"10",5,1,"conf_27",2500,2,0,1,5
"11",5,1,"conf_27",5000,2,0,1,5
"12",5,1,"conf_27",7500,2,0,1,5
"13",5,1,"conf_27",250,3,0.433523615,1,5
"14",5,1,"conf_27",500,3,0.0085653889,1,5
"15",5,1,"conf_27",1500,3,4e-10,1,5
"16",5,1,"conf_27",2500,3,0,1,5
"17",5,1,"conf_27",5000,3,0,1,5
"18",5,1,"conf_27",7500,3,0,1,5
"19",5,1,"conf_27",250,4,0.1186958832,1,5
"20",5,1,"conf_27",500,4,0.0052397043,1,5
"21",5,1,"conf_27",1500,4,5e-10,1,5
"22",5,1,"conf_27",2500,4,0,1,5
"23",5,1,"conf_27",5000,4,0,1,5
"24",5,1,"conf_27",7500,4,0,1,5
"25",5,1,"conf_27",250,5,0.1298021419,1,5
"26",5,1,"conf_27",500,5,0.0013729078,1,5
"27",5,1,"conf_27",1500,5,9e-10,1,5
"28",5,1,"conf_27",2500,5,0,1,5
"29",5,1,"conf_27",5000,5,0,1,5
"30",5,1,"conf_27",7500,5,0,1,5
"31",5,1,"conf_27",250,6,0.6710283472,1,5
"32",5,1,"conf_27",500,6,0.020691301,1,5
"33",5,1,"conf_27",1500,6,5.5e-09,1,5
"34",5,1,"conf_27",2500,6,0,1,5
"35",5,1,"conf_27",5000,6,0,1,5
"36",5,1,"conf_27",7500,6,0,1,5
"37",5,1,"conf_27",250,7,0.348676168,1,5
"38",5,1,"conf_27",500,7,0.0162276215,1,5
"39",5,1,"conf_27",1500,7,3.4e-09,1,5
"40",5,1,"conf_27",2500,7,0,1,5
"41",5,1,"conf_27",5000,7,0,1,5
"42",5,1,"conf_27",7500,7,0,1,5
"43",5,1,"conf_27",250,8,0.0333259258,1,5
"44",5,1,"conf_27",500,8,0.0037647293,1,5
"45",5,1,"conf_27",1500,8,4e-09,1,5
"46",5,1,"conf_27",2500,8,0,1,5
"47",5,1,"conf_27",5000,8,0,1,5
"48",5,1,"conf_27",7500,8,0,1,5
"49",5,1,"conf_27",250,9,0.3261092018,1,5
"50",5,1,"conf_27",500,9,0.003972386,1,5
"51",5,1,"conf_27",1500,9,1e-10,1,5
"52",5,1,"conf_27",2500,9,0,1,5
"53",5,1,"conf_27",5000,9,0,1,5
"54",5,1,"conf_27",7500,9,0,1,5
"55",5,1,"conf_27",250,10,0.2076115349,1,5
"56",5,1,"conf_27",500,10,0.0023366182,1,5
"57",5,1,"conf_27",1500,10,1e-10,1,5
"58",5,1,"conf_27",2500,10,0,1,5
"59",5,1,"conf_27",5000,10,0,1,5
"60",5,1,"conf_27",7500,10,0,1,5
"61",5,1,"conf_27",250,11,0.2867984455,1,5
"62",5,1,"conf_27",500,11,0.0078800852,1,5
"63",5,1,"conf_27",1500,11,5e-10,1,5
"64",5,1,"conf_27",2500,11,0,1,5
"65",5,1,"conf_27",5000,11,0,1,5
"66",5,1,"conf_27",7500,11,0,1,5
